8.060	24.983	0.239
8.070	25.174	0.239
8.080	25.335	0.239
8.090	25.479	0.239
8.100	25.593	0.239
8.110	25.690	0.239
8.120	25.743	0.239
8.130	25.784	0.239
8.140	25.791	0.239
8.150	25.780	0.239
8.160	25.734	0.239
8.170	25.672	0.239
8.180	25.575	0.239
8.190	25.461	0.239
8.200	25.321	0.239
8.210	25.164	0.239
8.220	24.981	0.239
8.230	24.781	0.239
8.240	24.564	0.239
8.250	24.334	0.239
8.260	24.078	0.239
8.270	23.831	0.239
8.280	23.558	0.239
8.290	23.289	0.239
8.300	22.999	0.239
8.310	22.725	0.239
8.320	22.435	0.239
8.330	22.171	0.239
8.340	21.893	0.239
8.350	21.633	0.239
8.360	21.373	0.239
8.370	21.147	0.239
8.380	20.913	0.239
8.390	20.704	0.239
8.400	20.513	0.239
8.410	20.339	0.239
8.420	20.186	0.239
8.430	20.055	0.239
8.440	19.945	0.239
8.450	19.874	0.239
8.460	19.811	0.239
8.470	19.788	0.239
8.480	19.781	0.239
8.490	19.814	0.239
8.500	19.859	0.239
8.510	19.938	0.239
8.520	20.030	0.239
8.530	20.166	0.239
8.540	20.296	0.239
8.550	20.471	0.239
8.560	20.649	0.239
8.570	20.866	0.239
8.580	21.074	0.239
8.590	21.322	0.239
8.600	21.569	0.239
8.610	21.841	0.239
8.620	22.119	0.239
8.630	22.388	0.239
8.640	22.677	0.239
8.650	22.955	0.239
8.660	23.245	0.239
8.670	23.509	0.239
8.680	23.778	0.239
8.690	24.029	0.239
8.700	24.289	0.239
8.710	24.515	0.239
8.720	24.740	0.239
8.730	24.949	0.239
8.740	25.140	0.239
8.750	25.314	0.239
8.760	25.475	0.239
8.770	25.666	0.239
8.780	25.961	0.239
8.790	26.053	0.239
8.800	26.119	0.239
8.810	26.130	0.239
8.820	26.119	0.239
8.830	26.061	0.239
8.840	25.981	0.239
8.850	25.859	0.239
8.860	25.534	0.239
8.870	25.382	0.239
8.880	25.225	0.239
8.890	25.046	0.239
8.900	24.859	0.239
8.910	24.844	0.239
8.920	24.648	0.239
8.930	24.414	0.239
8.940	24.214	0.239
8.950	23.958	0.239
8.960	23.655	0.239
8.970	23.343	0.239
8.980	22.885	0.239
8.990	22.560	0.239
9.000	22.248	0.239
9.010	21.949	0.239
9.020	21.681	0.239
9.030	21.420	0.239
9.040	21.186	0.239
9.050	20.952	0.239
9.060	20.743	0.239
9.070	20.552	0.239
9.080	20.377	0.239
9.090	20.225	0.239
9.100	20.089	0.239
9.110	19.971	0.239
9.120	19.896	0.239
9.130	19.825	0.239
9.140	19.792	0.239
9.150	19.777	0.239
9.160	19.805	0.239
9.170	19.841	0.239
9.180	19.916	0.239
9.190	20.004	0.239
9.200	20.136	0.239
9.210	20.271	0.239
9.220	20.440	0.239
9.230	20.619	0.239
9.240	20.827	0.239
9.250	21.036	0.239
9.260	21.279	0.239
9.270	21.521	0.239
9.280	21.786	0.239
9.290	22.046	0.239
9.300	22.327	0.239
9.310	22.617	0.239
9.320	22.894	0.239
9.330	23.185	0.239
9.340	23.453	0.239
9.350	23.730	0.239
9.360	23.991	0.239
9.370	24.246	0.239
9.380	24.476	0.239
9.390	24.710	0.239
9.400	24.914	0.239
9.410	25.110	0.239
9.420	25.280	0.239
9.430	25.432	0.239
9.440	25.554	0.239
9.450	25.664	0.239
9.460	25.731	0.239
9.470	25.789	0.239
9.480	25.803	0.239
9.490	25.810	0.239
9.500	25.773	0.239
9.510	25.728	0.239
9.520	25.644	0.239
9.530	25.543	0.239
9.540	25.412	0.239
9.550	25.268	0.239
9.560	25.089	0.239
9.570	24.902	0.239
9.580	24.689	0.239
9.590	24.463	0.239
9.600	24.216	0.239
9.610	23.969	0.239
9.620	23.696	0.239
9.630	23.427	0.239
9.640	23.145	0.239
9.650	22.876	0.239
9.660	22.590	0.239
9.670	22.317	0.239
9.680	22.036	0.239
9.690	21.775	0.239
9.700	21.511	0.239
9.710	21.268	0.239
9.720	21.021	0.239
9.730	20.812	0.239
9.740	20.603	0.239
9.750	20.425	0.239
9.760	20.259	0.239
9.770	20.132	0.239
9.780	20.005	0.239
9.790	19.926	0.239
9.800	19.855	0.239
9.810	19.818	0.239
9.820	19.794	0.239
9.830	19.809	0.239
9.840	19.837	0.239
9.850	19.904	0.239
9.860	19.979	0.239
9.870	20.101	0.239
9.880	20.232	0.239
9.890	20.389	0.239
9.900	20.576	0.239
9.910	20.780	0.239
9.920	21.002	0.239
9.930	21.257	0.239
9.940	21.500	0.239
9.950	21.752	0.239
9.960	21.994	0.239
9.970	22.263	0.239
9.980	22.544	0.239
9.990	22.808	0.239
10.000	23.094	0.239
10.010	23.372	0.239
10.020	23.679	0.239
10.030	24.180	0.239
10.040	24.457	0.239
10.050	24.725	0.239
10.060	25.011	0.239
10.070	25.198	0.239
10.080	25.419	0.239
10.090	25.538	0.239
10.100	25.682	0.239
10.110	25.761	0.239
10.120	25.681	0.239
10.130	25.709	0.239
10.140	25.759	0.239
10.150	25.786	0.239
10.160	25.806	0.239
10.170	25.803	0.239
10.180	25.973	0.239
10.190	25.924	0.239
10.200	25.840	0.239
10.210	25.726	0.239
10.220	25.586	0.239
10.230	25.382	0.239
10.240	25.173	0.239
10.250	24.728	0.239
10.260	24.485	0.239
10.270	24.234	0.239
10.280	23.982	0.239
10.290	23.708	0.239
10.300	23.448	0.239
10.310	23.175	0.239
10.320	22.902	0.239
10.330	22.621	0.239
10.340	22.352	0.239
10.350	22.074	0.239
10.360	21.819	0.239
10.370	21.554	0.239
10.380	21.306	0.239
10.390	21.064	0.239
10.400	20.851	0.239
10.410	20.638	0.239
10.420	20.459	0.239
10.430	20.285	0.239
10.440	20.150	0.239
10.450	20.023	0.239
10.460	19.934	0.239
10.470	19.863	0.239
10.480	19.827	0.239
10.490	19.799	0.239
10.500	19.814	0.239
10.510	19.837	0.239
10.520	19.895	0.239
10.530	19.966	0.239
10.540	20.080	0.239
10.550	20.207	0.239
10.560	20.359	0.239
10.570	20.538	0.239
10.580	20.733	0.239
10.590	20.941	0.239
10.600	21.180	0.239
10.610	21.410	0.239
10.620	21.670	0.239
10.630	21.930	0.239
10.640	22.211	0.239
10.650	22.476	0.239
10.660	22.757	0.239
10.670	23.043	0.239
10.680	23.316	0.239
10.690	23.598	0.239
10.700	23.853	0.239
10.710	24.113	0.239
10.720	24.352	0.239
10.730	24.590	0.239
10.740	24.794	0.239
10.750	25.007	0.239
10.760	25.172	0.239
10.770	25.342	0.239
10.780	25.465	0.239
10.790	25.582	0.239
10.800	25.662	0.239
10.810	25.729	0.239
10.820	25.757	0.239
10.830	25.772	0.239
10.840	25.743	0.239
10.850	25.711	0.239
10.860	25.636	0.239
10.870	25.548	0.239
10.880	25.425	0.239
10.890	25.298	0.239
10.900	25.128	0.239
10.910	24.958	0.239
10.920	24.750	0.239
10.930	24.537	0.239
10.940	24.298	0.239
10.950	24.046	0.239
10.960	23.782	0.239
10.970	23.521	0.239
10.980	23.235	0.239
10.990	22.962	0.239
11.000	22.676	0.239
11.010	22.408	0.239
11.020	22.130	0.239
11.030	21.870	0.239
11.040	21.606	0.239
11.050	21.363	0.239
11.060	21.124	0.239
11.070	20.911	0.239
11.080	20.689	0.239
11.090	20.507	0.239
11.100	20.324	0.239
11.110	20.184	0.239
11.120	20.040	0.239
11.130	19.947	0.239
11.140	19.863	0.239
11.150	19.823	0.239
11.160	19.790	0.239
11.170	19.801	0.239
11.180	19.846	0.239
11.190	19.930	0.239
11.200	19.996	0.239
11.210	20.084	0.239
11.220	20.181	0.239
11.230	20.316	0.239
11.240	20.473	0.239
11.250	20.665	0.239
11.260	20.864	0.239
11.270	21.094	0.239
11.280	21.328	0.239
11.290	21.592	0.239
11.300	21.866	0.239
11.310	22.169	0.239
11.320	22.454	0.239
11.330	22.732	0.239
11.340	23.000	0.239
11.350	23.247	0.239
11.360	23.507	0.239
11.370	23.754	0.239
11.380	24.014	0.239
11.390	24.257	0.239
11.400	24.492	0.239
11.410	24.708	0.239
11.420	24.917	0.239
11.430	25.095	0.239
11.440	25.273	0.239
11.450	25.413	0.239
11.460	25.540	0.239
11.470	25.632	0.239
11.480	25.703	0.239
11.490	25.735	0.239
11.500	25.750	0.239
11.510	25.731	0.239
11.520	25.698	0.239
11.530	25.631	0.239
11.540	25.548	0.239
11.550	25.429	0.239
