53.430	20.217	0.239
53.440	20.232	0.239
53.450	20.273	0.239
53.460	20.361	0.239
53.470	20.449	0.239
53.480	20.533	0.239
53.490	20.642	0.239
53.500	20.760	0.239
53.510	20.904	0.239
53.520	21.049	0.239
53.530	21.196	0.239
53.540	21.349	0.239
53.550	21.545	0.239
53.560	21.736	0.239
53.570	21.944	0.239
53.580	22.144	0.239
53.590	22.357	0.239
53.600	22.561	0.239
53.610	22.773	0.239
53.620	22.853	0.239
53.630	22.980	0.239
53.640	23.154	0.239
53.650	23.340	0.239
53.660	23.515	0.239
53.670	23.689	0.239
53.680	23.841	0.239
53.690	23.994	0.239
53.700	24.120	0.239
53.710	24.243	0.239
53.720	24.335	0.239
53.730	24.423	0.239
53.740	24.481	0.239
53.750	24.530	0.239
53.760	24.554	0.239
53.770	24.569	0.239
53.780	24.553	0.239
53.790	24.525	0.239
53.800	24.467	0.239
53.810	24.405	0.239
53.820	24.316	0.239
53.830	24.220	0.239
53.840	24.101	0.239
53.850	23.983	0.239
53.860	23.843	0.239
53.870	23.695	0.239
53.880	23.525	0.239
53.890	23.355	0.239
53.900	23.172	0.239
53.910	22.994	0.239
53.920	22.836	0.239
53.930	22.787	0.239
53.940	22.587	0.239
53.950	22.378	0.239
53.960	22.179	0.239
53.970	21.966	0.239
53.980	21.770	0.239
53.990	21.565	0.239
54.000	21.387	0.239
54.010	21.196	0.239
54.020	21.034	0.239
54.030	20.886	0.239
54.040	20.763	0.239
54.050	20.636	0.239
54.060	20.531	0.239
54.070	20.421	0.239
54.080	20.341	0.239
54.090	20.270	0.239
54.100	20.225	0.239
54.110	20.184	0.239
54.120	20.177	0.239
54.130	20.179	0.239
54.140	20.207	0.239
54.150	20.227	0.239
54.160	20.293	0.239
54.170	20.347	0.239
54.180	20.443	0.239
54.190	20.549	0.239
54.200	20.684	0.239
54.210	20.815	0.239
54.220	20.963	0.239
54.230	20.965	0.239
54.240	21.105	0.239
54.250	21.283	0.239
54.260	21.470	0.239
54.270	21.661	0.239
54.280	21.866	0.239
54.290	22.065	0.239
54.300	22.278	0.239
54.310	22.474	0.239
54.320	22.677	0.239
54.330	22.860	0.239
54.340	23.060	0.239
54.350	23.242	0.239
54.360	23.429	0.239
54.370	23.586	0.239
54.380	23.743	0.239
54.390	23.878	0.239
54.400	24.014	0.239
54.410	24.127	0.239
54.420	24.237	0.239
54.430	24.316	0.239
54.440	24.387	0.239
54.450	24.432	0.239
54.460	24.469	0.239
54.470	24.475	0.239
54.480	24.473	0.239
54.490	24.445	0.239
54.500	24.404	0.239
54.510	24.350	0.239
54.520	24.270	0.239
54.530	24.191	0.239
54.540	24.085	0.239
54.550	23.963	0.239
54.560	23.814	0.239
54.570	23.665	0.239
54.580	23.496	0.239
54.590	23.330	0.239
54.600	23.152	0.239
54.610	22.977	0.239
54.620	22.777	0.239
54.630	22.590	0.239
54.640	22.399	0.239
54.650	22.409	0.239
54.660	22.201	0.239
54.670	22.009	0.239
54.680	21.801	0.239
54.690	21.614	0.239
54.700	21.457	0.239
54.710	21.300	0.239
54.720	21.125	0.239
54.730	20.977	0.239
54.740	20.824	0.239
54.750	20.701	0.239
54.760	20.579	0.239
54.770	20.491	0.239
54.780	20.402	0.239
54.790	20.348	0.239
54.800	20.295	0.239
54.810	20.250	0.239
54.820	20.221	0.239
54.830	20.232	0.239
54.840	20.243	0.239
54.850	20.301	0.239
54.860	20.380	0.239
54.870	20.464	0.239
54.880	20.543	0.239
54.890	20.652	0.239
54.900	20.771	0.239
54.910	20.910	0.239
54.920	21.050	0.239
54.930	21.215	0.239
54.940	21.381	0.239
54.950	21.568	0.239
54.960	21.703	0.239
54.970	21.903	0.239
54.980	22.098	0.239
54.990	22.302	0.239
55.000	22.498	0.239
55.010	22.569	0.239
55.020	22.695	0.239
55.030	22.874	0.239
55.040	23.052	0.239
55.050	23.239	0.239
55.060	23.392	0.239
55.070	23.552	0.239
55.080	23.714	0.239
55.090	23.840	0.239
55.100	23.963	0.239
55.110	24.072	0.239
55.120	24.182	0.239
55.130	24.261	0.239
55.140	24.332	0.239
55.150	24.377	0.239
55.160	24.418	0.239
55.170	24.424	0.239
55.180	24.426	0.239
55.190	24.398	0.239
55.200	24.366	0.239
55.210	24.304	0.239
55.220	24.232	0.239
55.230	24.135	0.239
55.240	24.034	0.239
55.250	23.903	0.239
55.260	23.772	0.239
55.270	23.615	0.239
55.280	23.458	0.239
55.290	23.279	0.239
55.300	23.105	0.239
55.310	22.918	0.239
55.320	22.748	0.239
55.330	22.544	0.239
55.340	22.365	0.239
55.350	22.178	0.239
55.360	21.991	0.239
55.370	21.800	0.239
55.380	21.814	0.239
55.390	21.627	0.239
55.400	21.453	0.239
55.410	21.270	0.239
55.420	21.109	0.239
55.430	20.943	0.239
55.440	20.821	0.239
55.450	20.707	0.239
55.460	20.610	0.239
55.470	20.513	0.239
55.480	20.442	0.239
55.490	20.375	0.239
55.500	20.334	0.239
55.510	20.298	0.239
55.520	20.265	0.239
55.530	20.250	0.239
55.540	20.278	0.239
55.550	20.314	0.239
55.560	20.385	0.239
55.570	20.447	0.239
55.580	20.540	0.239
55.590	20.636	0.239
55.600	20.763	0.239
55.610	20.886	0.239
55.620	21.038	0.239
55.630	21.182	0.239
55.640	21.317	0.239
55.650	21.487	0.239
55.660	21.682	0.239
55.670	21.882	0.239
55.680	22.069	0.239
55.690	22.277	0.239
55.700	22.473	0.239
55.710	22.681	0.239
55.720	22.701	0.239
55.730	22.866	0.239
55.740	23.040	0.239
55.750	23.218	0.239
